date,uClose,uOpen,uHigh,uLow,uVolume,close,open,high,low,volume,change,changePercent,label,changeOverTime
2016-10-24,117.65,117.1,117.74,117,23538673,117.65,117.1,117.74,117,23538673,1.05,0.9005,"Oct 24, 16",0.316353
2016-10-25,118.25,117.95,118.36,117.31,48128970,118.25,117.95,118.36,117.31,48128970,0.6,0.51,"Oct 25, 16",0.323067
2016-10-26,115.59,114.31,115.7,113.31,66134219,115.59,114.31,115.7,113.31,66134219,-2.66,-2.2495,"Oct 26, 16",0.293305
2016-10-27,114.48,115.39,115.86,114.1,34562045,114.48,115.39,115.86,114.1,34562045,-1.11,-0.9603,"Oct 27, 16",0.280885
2016-10-28,113.72,113.87,115.21,113.45,37861662,113.72,113.87,115.21,113.45,37861662,-0.76,-0.6639,"Oct 28, 16",0.272382
2016-10-31,113.54,113.65,114.23,113.2,26419398,113.54,113.65,114.23,113.2,26419398,-0.18,-0.1583,"Oct 31, 16",0.270368
2016-11-01,111.49,113.46,113.77,110.53,43825812,111.49,113.46,113.77,110.53,43825812,-2.05,-1.8055,"Nov 1, 16",0.247431
2016-11-02,111.59,111.4,112.35,111.23,28331709,111.59,111.4,112.35,111.23,28331709,0.1,0.0897,"Nov 2, 16",0.24855
2016-11-03,109.83,110.98,111.46,109.55,26932602,109.83,110.98,111.46,109.55,26932602,-1.76,-1.5772,"Nov 3, 16",0.228858
2016-11-04,108.84,108.53,110.25,108.11,30836997,108.84,108.53,110.25,108.11,30836997,-0.99,-0.9014,"Nov 4, 16",0.217781
2016-11-07,110.41,110.08,110.51,109.46,32560000,110.41,110.08,110.51,109.46,32560000,1.57,1.4425,"Nov 7, 16",0.235347
2016-11-08,111.06,110.31,111.72,109.7,24254179,111.06,110.31,111.72,109.7,24254179,0.65,0.5887,"Nov 8, 16",0.24262
2016-11-09,110.88,109.88,111.32,108.05,59176361,110.88,109.88,111.32,108.05,59176361,-0.18,-0.1621,"Nov 9, 16",0.240606
2016-11-10,107.79,111.09,111.09,105.83,57134541,107.79,111.09,111.09,105.83,57134541,-3.09,-2.7868,"Nov 10, 16",0.206033
2016-11-11,108.43,107.12,108.87,106.55,34143898,108.43,107.12,108.87,106.55,34143898,0.64,0.5937,"Nov 11, 16",0.213193
2016-11-14,105.71,107.71,107.81,104.08,51175504,105.71,107.71,107.81,104.08,51175504,-2.72,-2.5085,"Nov 14, 16",0.18276
2016-11-15,107.11,106.57,107.68,106.16,32264510,107.11,106.57,107.68,106.16,32264510,1.4,1.3244,"Nov 15, 16",0.198424
2016-11-16,109.99,106.7,110.23,106.6,58840522,109.99,106.7,110.23,106.6,58840522,2.88,2.6888,"Nov 16, 16",0.230648
2016-11-17,109.95,109.81,110.35,108.83,27632003,109.95,109.81,110.35,108.83,27632003,-0.04,-0.0364,"Nov 17, 16",0.2302
2016-11-18,110.06,109.72,110.54,109.66,28428917,110.06,109.72,110.54,109.66,28428917,0.11,0.1,"Nov 18, 16",0.231431
2016-11-21,111.73,110.12,111.99,110.01,29264571,111.73,110.12,111.99,110.01,29264571,1.67,1.5174,"Nov 21, 16",0.250116
2016-11-22,111.8,111.95,112.42,111.4,25965534,111.8,111.95,112.42,111.4,25965534,0.07,0.0627,"Nov 22, 16",0.250899
2016-11-23,111.23,111.36,111.51,110.33,27426394,111.23,111.36,111.51,110.33,27426394,-0.57,-0.5098,"Nov 23, 16",0.244522
2016-11-25,111.79,111.13,111.87,110.95,11475922,111.79,111.13,111.87,110.95,11475922,0.56,0.5035,"Nov 25, 16",0.250787
2016-11-28,111.57,111.43,112.47,111.39,27193983,111.57,111.43,112.47,111.39,27193983,-0.22,-0.1968,"Nov 28, 16",0.248326
2016-11-29,111.46,110.78,112.03,110.07,28528750,111.46,110.78,112.03,110.07,28528750,-0.11,-0.0986,"Nov 29, 16",0.247095
2016-11-30,110.52,111.6,112.2,110.27,36162258,110.52,111.6,112.2,110.27,36162258,-0.94,-0.8434,"Nov 30, 16",0.236578
2016-12-01,109.49,110.37,110.94,109.03,37086862,109.49,110.37,110.94,109.03,37086862,-1.03,-0.932,"Dec 1, 16",0.225053
2016-12-02,109.9,109.17,110.09,108.85,26527997,109.9,109.17,110.09,108.85,26527997,0.41,0.3745,"Dec 2, 16",0.229641
2016-12-05,109.11,110,110.03,108.25,34324540,109.11,110,110.03,108.25,34324540,-0.79,-0.7188,"Dec 5, 16",0.220802
2016-12-06,109.95,109.5,110.36,109.19,26195462,109.95,109.5,110.36,109.19,26195462,0.84,0.7699,"Dec 6, 16",0.2302
2016-12-07,111.03,109.26,111.19,109.16,29998719,111.03,109.26,111.19,109.16,29998719,1.08,0.9823,"Dec 7, 16",0.242284
2016-12-08,112.12,110.86,112.43,110.6,27068316,112.12,110.86,112.43,110.6,27068316,1.09,0.9817,"Dec 8, 16",0.25448
2016-12-09,113.95,112.31,114.7,112.31,34402627,113.95,112.31,114.7,112.31,34402627,1.83,1.6322,"Dec 9, 16",0.274955
2016-12-12,113.3,113.29,115,112.49,26374377,113.3,113.29,115,112.49,26374377,-0.65,-0.5704,"Dec 12, 16",0.267682
2016-12-13,115.19,113.84,115.92,113.75,43733811,115.19,113.84,115.92,113.75,43733811,1.89,1.6681,"Dec 13, 16",0.288829
2016-12-14,115.19,115.04,116.2,114.98,34031834,115.19,115.04,116.2,114.98,34031834,0,0,"Dec 14, 16",0.288829
2016-12-15,115.82,115.38,116.73,115.23,46524544,115.82,115.38,116.73,115.23,46524544,0.63,0.5469,"Dec 15, 16",0.295878
2016-12-16,115.97,116.47,116.5,115.65,44351134,115.97,116.47,116.5,115.65,44351134,0.15,0.1295,"Dec 16, 16",0.297556
2016-12-19,116.64,115.8,117.38,115.75,27779423,116.64,115.8,117.38,115.75,27779423,0.67,0.5777,"Dec 19, 16",0.305053
2016-12-20,116.95,116.74,117.5,116.68,21424965,116.95,116.74,117.5,116.68,21424965,0.31,0.2658,"Dec 20, 16",0.308521
2016-12-21,117.06,116.8,117.4,116.78,23783165,117.06,116.8,117.4,116.78,23783165,0.11,0.0941,"Dec 21, 16",0.309752
2016-12-22,116.29,116.35,116.51,115.64,26085854,116.29,116.35,116.51,115.64,26085854,-0.77,-0.6578,"Dec 22, 16",0.301137
2016-12-23,116.52,115.59,116.52,115.59,14249484,116.52,115.59,116.52,115.59,14249484,0.23,0.1978,"Dec 23, 16",0.30371
2016-12-27,117.26,116.52,117.8,116.49,18296855,117.26,116.52,117.8,116.49,18296855,0.74,0.6351,"Dec 27, 16",0.31199
2016-12-28,116.76,117.52,118.02,116.2,20905892,116.76,117.52,118.02,116.2,20905892,-0.5,-0.4264,"Dec 28, 16",0.306395
2016-12-29,116.73,116.45,117.11,116.4,15039519,116.73,116.45,117.11,116.4,15039519,-0.03,-0.0257,"Dec 29, 16",0.30606
2016-12-30,115.82,116.65,117.2,115.43,30586265,115.82,116.65,117.2,115.43,30586265,-0.91,-0.7796,"Dec 30, 16",0.295878
2017-01-03,116.15,115.8,116.33,114.76,28781865,116.15,115.8,116.33,114.76,28781865,0.33,0.2849,"Jan 3, 17",0.29957
2017-01-04,116.02,115.85,116.51,115.75,21118116,116.02,115.85,116.51,115.75,21118116,-0.13,-0.1119,"Jan 4, 17",0.298116
2017-01-05,116.61,115.92,116.86,115.81,22193587,116.61,115.92,116.86,115.81,22193587,0.59,0.5085,"Jan 5, 17",0.304717
2017-01-06,117.91,116.78,118.16,116.47,31751900,117.91,116.78,118.16,116.47,31751900,1.3,1.1148,"Jan 6, 17",0.319262
2017-01-09,118.99,117.95,119.43,117.94,33561948,118.99,117.95,119.43,117.94,33561948,1.08,0.916,"Jan 9, 17",0.331346
2017-01-10,119.11,118.77,119.38,118.3,24462051,119.11,118.77,119.38,118.3,24462051,0.12,0.1008,"Jan 10, 17",0.332689
2017-01-11,119.75,118.74,119.93,118.6,27588593,119.75,118.74,119.93,118.6,27588593,0.64,0.5373,"Jan 11, 17",0.33985
2017-01-12,119.25,118.9,119.3,118.21,27086220,119.25,118.9,119.3,118.21,27086220,-0.5,-0.4175,"Jan 12, 17",0.334255
2017-01-13,119.04,119.11,119.62,118.81,26111948,119.04,119.11,119.62,118.81,26111948,-0.21,-0.1761,"Jan 13, 17",0.331906
2017-01-17,120,118.34,120.24,118.22,34439843,120,118.34,120.24,118.22,34439843,0.96,0.8065,"Jan 17, 17",0.342647
2017-01-18,119.99,120,120.5,119.71,23712961,119.99,120,120.5,119.71,23712961,-0.01,-0.0083,"Jan 18, 17",0.342535
2017-01-19,119.78,119.4,120.09,119.37,25597291,119.78,119.4,120.09,119.37,25597291,-0.21,-0.175,"Jan 19, 17",0.340185
2017-01-20,120,120.45,120.45,119.73,32597892,120,120.45,120.45,119.73,32597892,0.22,0.1837,"Jan 20, 17",0.342647
2017-01-23,120.08,120,120.81,119.77,22050218,120.08,120,120.81,119.77,22050218,0.08,0.0667,"Jan 23, 17",0.343542
2017-01-24,119.97,119.55,120.1,119.5,23211038,119.97,119.55,120.1,119.5,23211038,-0.11,-0.0916,"Jan 24, 17",0.342311
2017-01-25,121.88,120.42,122.1,120.28,32586673,121.88,120.42,122.1,120.28,32586673,1.91,1.5921,"Jan 25, 17",0.363682
2017-01-26,121.94,121.67,122.44,121.6,26337576,121.94,121.67,122.44,121.6,26337576,0.06,0.0492,"Jan 26, 17",0.364353
2017-01-27,121.95,122.14,122.35,121.6,20562944,121.95,122.14,122.35,121.6,20562944,0.01,0.0082,"Jan 27, 17",0.364465
2017-01-30,121.63,120.93,121.63,120.66,30377503,121.63,120.93,121.63,120.66,30377503,-0.32,-0.2624,"Jan 30, 17",0.360884
2017-01-31,121.35,121.15,121.39,120.62,49200993,121.35,121.15,121.39,120.62,49200993,-0.28,-0.2302,"Jan 31, 17",0.357752
2017-02-01,128.75,127.03,130.49,127.01,111985040,128.75,127.03,130.49,127.01,111985040,7.4,6.0981,"Feb 1, 17",0.440548
2017-02-02,128.53,127.98,129.39,127.78,33710411,128.53,127.98,129.39,127.78,33710411,-0.22,-0.1709,"Feb 2, 17",0.438087
2017-02-03,129.08,128.31,129.19,128.16,24507301,129.08,128.31,129.19,128.16,24507301,0.55,0.4279,"Feb 3, 17",0.44424
2017-02-06,130.29,129.13,130.5,128.9,26845924,130.29,129.13,130.5,128.9,26845924,1.21,0.9374,"Feb 6, 17",0.457779
2017-02-07,131.53,130.54,132.09,130.45,38183841,131.53,130.54,132.09,130.45,38183841,1.24,0.9517,"Feb 7, 17",0.471653
2017-02-08,132.04,131.35,132.22,131.22,23004072,132.04,131.35,132.22,131.22,23004072,0.51,0.3877,"Feb 8, 17",0.477359
2017-02-09,132.42,131.65,132.45,131.12,28349859,132.42,131.65,132.45,131.12,28349859,0.38,0.2878,"Feb 9, 17",0.481611
2017-02-10,132.12,132.46,132.94,132.05,20065458,132.12,132.46,132.94,132.05,20065458,-0.3,-0.2266,"Feb 10, 17",0.478254
2017-02-13,133.29,133.08,133.82,132.75,23035421,133.29,133.08,133.82,132.75,23035421,1.17,0.8856,"Feb 13, 17",0.491345
2017-02-14,135.02,133.47,135.09,133.25,33226223,135.02,133.47,135.09,133.25,33226223,1.73,1.2979,"Feb 14, 17",0.510701
2017-02-15,135.51,135.52,136.27,134.62,35623100,135.51,135.52,136.27,134.62,35623100,0.49,0.3629,"Feb 15, 17",0.516184
2017-02-16,135.35,135.67,135.9,134.84,22584555,135.35,135.67,135.9,134.84,22584555,-0.165,-0.1218,"Feb 16, 17",0.514338
2017-02-17,135.72,135.1,135.83,135.1,22198197,135.72,135.1,135.83,135.1,22198197,0.375,0.2771,"Feb 17, 17",0.518534
2017-02-21,136.7,136.23,136.75,135.98,24507156,136.7,136.23,136.75,135.98,24507156,0.98,0.7221,"Feb 21, 17",0.529499
2017-02-22,137.11,136.43,137.12,136.11,20836932,137.11,136.43,137.12,136.11,20836932,0.41,0.2999,"Feb 22, 17",0.534086
2017-02-23,136.53,137.38,137.48,136.3,20788186,136.53,137.38,137.48,136.3,20788186,-0.58,-0.423,"Feb 23, 17",0.527596
2017-02-24,136.66,135.91,136.66,135.28,21776585,136.66,135.91,136.66,135.28,21776585,0.13,0.0952,"Feb 24, 17",0.529051
2017-02-27,136.93,137.14,137.44,136.28,20257426,136.93,137.14,137.44,136.28,20257426,0.27,0.1976,"Feb 27, 17",0.532072
2017-02-28,136.99,137.08,137.44,136.7,23482860,136.99,137.08,137.44,136.7,23482860,0.06,0.0438,"Feb 28, 17",0.532743
2017-03-01,139.79,137.89,140.15,137.6,36414585,139.79,137.89,140.15,137.6,36414585,2.8,2.0439,"Mar 1, 17",0.564072
2017-03-02,138.96,140,140.28,138.76,26210984,138.96,140,140.28,138.76,26210984,-0.83,-0.5937,"Mar 2, 17",0.554785
2017-03-03,139.78,138.78,139.83,138.59,21571121,139.78,138.78,139.83,138.59,21571121,0.82,0.5901,"Mar 3, 17",0.56396
2017-03-06,139.34,139.37,139.77,138.6,21750044,139.34,139.37,139.77,138.6,21750044,-0.44,-0.3148,"Mar 6, 17",0.559037
2017-03-07,139.52,139.06,139.98,138.79,17446297,139.52,139.06,139.98,138.79,17446297,0.18,0.1292,"Mar 7, 17",0.561051
2017-03-08,139,138.95,139.8,138.82,18707236,139,138.95,139.8,138.82,18707236,-0.52,-0.3727,"Mar 8, 17",0.555233
2017-03-09,138.68,138.74,138.79,137.05,22155904,138.68,138.74,138.79,137.05,22155904,-0.32,-0.2302,"Mar 9, 17",0.551652
2017-03-10,139.14,139.25,139.36,138.64,19612801,139.14,139.25,139.36,138.64,19612801,0.46,0.3317,"Mar 10, 17",0.556799
2017-03-13,139.2,138.85,139.43,138.82,17421717,139.2,138.85,139.43,138.82,17421717,0.06,0.0431,"Mar 13, 17",0.55747
2017-03-14,138.99,139.3,139.65,138.84,15309065,138.99,139.3,139.65,138.84,15309065,-0.21,-0.1509,"Mar 14, 17",0.555121
2017-03-15,140.46,139.41,140.75,139.03,25691774,140.46,139.41,140.75,139.03,25691774,1.47,1.0576,"Mar 15, 17",0.571568
2017-03-16,140.69,140.72,141.02,140.26,19231998,140.69,140.72,141.02,140.26,19231998,0.23,0.1637,"Mar 16, 17",0.574142
2017-03-17,139.99,141,141,139.89,43884952,139.99,141,141,139.89,43884952,-0.7,-0.4975,"Mar 17, 17",0.566309
2017-03-20,141.46,140.4,141.5,140.23,21542038,141.46,140.4,141.5,140.23,21542038,1.47,1.0501,"Mar 20, 17",0.582757
2017-03-21,139.84,142.11,142.8,139.73,39529912,139.84,142.11,142.8,139.73,39529912,-1.62,-1.1452,"Mar 21, 17",0.564631
2017-03-22,141.42,139.85,141.6,139.76,25860165,141.42,139.85,141.6,139.76,25860165,1.58,1.1299,"Mar 22, 17",0.582309
2017-03-23,140.92,141.26,141.58,140.61,20346301,140.92,141.26,141.58,140.61,20346301,-0.5,-0.3536,"Mar 23, 17",0.576715
2017-03-24,140.64,141.5,141.74,140.35,22395563,140.64,141.5,141.74,140.35,22395563,-0.28,-0.1987,"Mar 24, 17",0.573582
2017-03-27,140.88,139.39,141.22,138.62,23575094,140.88,139.39,141.22,138.62,23575094,0.24,0.1706,"Mar 27, 17",0.576267
2017-03-28,143.8,140.91,144.04,140.62,33374805,143.8,140.91,144.04,140.62,33374805,2.92,2.0727,"Mar 28, 17",0.608938
2017-03-29,144.12,143.68,144.49,143.19,29189955,144.12,143.68,144.49,143.19,29189955,0.32,0.2225,"Mar 29, 17",0.612519
2017-03-30,143.93,144.19,144.5,143.5,21207252,143.93,144.19,144.5,143.5,21207252,-0.19,-0.1318,"Mar 30, 17",0.610393
2017-03-31,143.66,143.72,144.27,143.01,19661651,143.66,143.72,144.27,143.01,19661651,-0.27,-0.1876,"Mar 31, 17",0.607372
2017-04-03,143.7,143.71,144.12,143.05,19985714,143.7,143.71,144.12,143.05,19985714,0.04,0.0278,"Apr 3, 17",0.60782
2017-04-04,144.77,143.25,144.89,143.17,19891354,144.77,143.25,144.89,143.17,19891354,1.07,0.7446,"Apr 4, 17",0.619792
2017-04-05,144.02,144.22,145.46,143.81,27717854,144.02,144.22,145.46,143.81,27717854,-0.75,-0.5181,"Apr 5, 17",0.6114
2017-04-06,143.66,144.29,144.52,143.45,21149034,143.66,144.29,144.52,143.45,21149034,-0.36,-0.25,"Apr 6, 17",0.607372
2017-04-07,143.34,143.73,144.18,143.27,16672198,143.34,143.73,144.18,143.27,16672198,-0.32,-0.2227,"Apr 7, 17",0.603792
2017-04-10,143.17,143.6,143.88,142.9,18933397,143.17,143.6,143.88,142.9,18933397,-0.17,-0.1186,"Apr 10, 17",0.60189
2017-04-11,141.63,142.94,143.35,140.06,30379376,141.63,142.94,143.35,140.06,30379376,-1.54,-1.0756,"Apr 11, 17",0.584659
2017-04-12,141.8,141.6,142.15,141.01,20350000,141.8,141.6,142.15,141.01,20350000,0.17,0.12,"Apr 12, 17",0.586561
2017-04-13,141.05,141.91,142.38,141.05,17822880,141.05,141.91,142.38,141.05,17822880,-0.75,-0.5289,"Apr 13, 17",0.578169
2017-04-17,141.83,141.48,141.88,140.87,16582094,141.83,141.48,141.88,140.87,16582094,0.78,0.553,"Apr 17, 17",0.586897
2017-04-18,141.2,141.41,142.04,141.11,14697544,141.2,141.41,142.04,141.11,14697544,-0.63,-0.4442,"Apr 18, 17",0.579848
2017-04-19,140.68,141.88,142,140.45,17328375,140.68,141.88,142,140.45,17328375,-0.52,-0.3683,"Apr 19, 17",0.57403
2017-04-20,142.44,141.22,142.92,141.16,23319562,142.44,141.22,142.92,141.16,23319562,1.76,1.2511,"Apr 20, 17",0.593722
2017-04-21,142.27,142.44,142.68,141.85,17320928,142.27,142.44,142.68,141.85,17320928,-0.17,-0.1193,"Apr 21, 17",0.59182
2017-04-24,143.64,143.5,143.95,143.18,17134333,143.64,143.5,143.95,143.18,17134333,1.37,0.963,"Apr 24, 17",0.607148
2017-04-25,144.53,143.91,144.9,143.87,18871501,144.53,143.91,144.9,143.87,18871501,0.89,0.6196,"Apr 25, 17",0.617106
2017-04-26,143.68,144.47,144.6,143.38,20041241,143.68,144.47,144.6,143.38,20041241,-0.85,-0.5881,"Apr 26, 17",0.607596
2017-04-27,143.79,143.92,144.16,143.31,14246347,143.79,143.92,144.16,143.31,14246347,0.11,0.0766,"Apr 27, 17",0.608827
2017-04-28,143.65,144.09,144.3,143.27,20860358,143.65,144.09,144.3,143.27,20860358,-0.14,-0.0974,"Apr 28, 17",0.60726
2017-05-01,146.58,145.1,147.2,144.96,33602943,146.58,145.1,147.2,144.96,33602943,2.93,2.0397,"May 1, 17",0.640043
2017-05-02,147.51,147.54,148.09,146.84,45352194,147.51,147.54,148.09,146.84,45352194,0.93,0.6345,"May 2, 17",0.650449
2017-05-03,147.06,145.59,147.49,144.27,45697034,147.06,145.59,147.49,144.27,45697034,-0.45,-0.3051,"May 3, 17",0.645414
2017-05-04,146.53,146.52,147.14,145.81,23371872,146.53,146.52,147.14,145.81,23371872,-0.53,-0.3604,"May 4, 17",0.639484
2017-05-05,148.96,146.76,148.98,146.76,27327725,148.96,146.76,148.98,146.76,27327725,2.43,1.6584,"May 5, 17",0.666672
2017-05-08,153.01,149.03,153.7,149.03,48752413,153.01,149.03,153.7,149.03,48752413,4.05,2.7189,"May 8, 17",0.711987
2017-05-09,153.99,153.87,154.88,153.45,39130363,153.99,153.87,154.88,153.45,39130363,0.98,0.6405,"May 9, 17",0.722952
2017-05-10,153.26,153.63,153.94,152.11,25805692,153.26,153.63,153.94,152.11,25805692,-0.73,-0.4741,"May 10, 17",0.714784
2017-05-11,153.95,152.45,154.07,152.31,27255058,153.95,152.45,154.07,152.31,27255058,0.69,0.4502,"May 11, 17",0.722504
2017-05-12,156.1,154.7,156.42,154.67,32527017,156.1,154.7,156.42,154.67,32527017,2.15,1.3966,"May 12, 17",0.74656
2017-05-15,155.7,156.01,156.65,155.05,26009719,155.7,156.01,156.65,155.05,26009719,-0.4,-0.2562,"May 15, 17",0.742084
2017-05-16,155.47,155.94,156.06,154.72,20048478,155.47,155.94,156.06,154.72,20048478,-0.23,-0.1477,"May 16, 17",0.739511
2017-05-17,150.25,153.6,154.57,149.71,50767678,150.25,153.6,154.57,149.71,50767678,-5.22,-3.3576,"May 17, 17",0.681106
2017-05-18,152.54,151.27,153.34,151.13,33568215,152.54,151.27,153.34,151.13,33568215,2.29,1.5241,"May 18, 17",0.706728
2017-05-19,153.06,153.38,153.98,152.63,26960788,153.06,153.38,153.98,152.63,26960788,0.52,0.3409,"May 19, 17",0.712546
2017-05-22,153.99,154,154.58,152.91,22966437,153.99,154,154.58,152.91,22966437,0.93,0.6076,"May 22, 17",0.722952
2017-05-23,153.8,154.9,154.9,153.31,19918871,153.8,154.9,154.9,153.31,19918871,-0.19,-0.1234,"May 23, 17",0.720826
2017-05-24,153.34,153.84,154.17,152.67,19219154,153.34,153.84,154.17,152.67,19219154,-0.46,-0.2991,"May 24, 17",0.715679
2017-05-25,153.87,153.73,154.35,153.03,19235598,153.87,153.73,154.35,153.03,19235598,0.53,0.3456,"May 25, 17",0.721609
2017-05-26,153.61,154,154.24,153.31,21927637,153.61,154,154.24,153.31,21927637,-0.26,-0.169,"May 26, 17",0.7187
2017-05-30,153.67,153.42,154.43,153.33,20126851,153.67,153.42,154.43,153.33,20126851,0.06,0.0391,"May 30, 17",0.719371
2017-05-31,152.76,153.97,154.17,152.38,24451164,152.76,153.97,154.17,152.38,24451164,-0.91,-0.5922,"May 31, 17",0.709189
2017-06-01,153.18,153.17,153.33,152.22,16404088,153.18,153.17,153.33,152.22,16404088,0.42,0.2749,"Jun 1, 17",0.713889
2017-06-02,155.45,153.58,155.45,152.89,27770715,155.45,153.58,155.45,152.89,27770715,2.27,1.4819,"Jun 2, 17",0.739287
2017-06-05,153.93,154.34,154.45,153.46,25331662,153.93,154.34,154.45,153.46,25331662,-1.52,-0.9778,"Jun 5, 17",0.72228
2017-06-06,154.45,153.9,155.81,153.78,26624926,154.45,153.9,155.81,153.78,26624926,0.52,0.3378,"Jun 6, 17",0.728098
2017-06-07,155.37,155.02,155.98,154.48,21069647,155.37,155.02,155.98,154.48,21069647,0.92,0.5957,"Jun 7, 17",0.738392
2017-06-08,154.99,155.25,155.54,154.4,21250798,154.99,155.25,155.54,154.4,21250798,-0.38,-0.2446,"Jun 8, 17",0.73414
2017-06-09,148.98,155.19,155.19,146.02,64882657,148.98,155.19,155.19,146.02,64882657,-6.01,-3.8777,"Jun 9, 17",0.666896
2017-06-12,145.42,145.74,146.09,142.51,72307330,145.42,145.74,146.09,142.51,72307330,-3.56,-2.3896,"Jun 12, 17",0.627064
2017-06-13,146.59,147.16,147.45,145.15,34165445,146.59,147.16,147.45,145.15,34165445,1.17,0.8046,"Jun 13, 17",0.640155
2017-06-14,145.16,147.5,147.5,143.84,31531232,145.16,147.5,147.5,143.84,31531232,-1.43,-0.9755,"Jun 14, 17",0.624155
2017-06-15,144.29,143.32,144.48,142.21,32165373,144.29,143.32,144.48,142.21,32165373,-0.87,-0.5993,"Jun 15, 17",0.614421
2017-06-16,142.27,143.78,144.5,142.2,50361093,142.27,143.78,144.5,142.2,50361093,-2.02,-1.4,"Jun 16, 17",0.59182
2017-06-19,146.34,143.66,146.74,143.66,32541404,146.34,143.66,146.74,143.66,32541404,4.07,2.8608,"Jun 19, 17",0.637358
2017-06-20,145.01,146.87,146.87,144.94,24900073,145.01,146.87,146.87,144.94,24900073,-1.33,-0.9088,"Jun 20, 17",0.622477
2017-06-21,145.87,145.52,146.07,144.61,21265751,145.87,145.52,146.07,144.61,21265751,0.86,0.5931,"Jun 21, 17",0.632099
2017-06-22,145.63,145.77,146.7,145.12,19106294,145.63,145.77,146.7,145.12,19106294,-0.24,-0.1645,"Jun 22, 17",0.629414
2017-06-23,146.28,145.13,147.16,145.11,35439389,146.28,145.13,147.16,145.11,35439389,0.65,0.4463,"Jun 23, 17",0.636686
2017-06-26,145.82,147.17,148.28,145.38,25692361,145.82,147.17,148.28,145.38,25692361,-0.46,-0.3145,"Jun 26, 17",0.63154
2017-06-27,143.73,145.01,146.16,143.62,24761891,143.73,145.01,146.16,143.62,24761891,-2.09,-1.4333,"Jun 27, 17",0.608155
2017-06-28,145.83,144.49,146.11,143.16,22082432,145.83,144.49,146.11,143.16,22082432,2.1,1.4611,"Jun 28, 17",0.631652
2017-06-29,143.68,144.71,145.13,142.28,31499368,143.68,144.71,145.13,142.28,31499368,-2.15,-1.4743,"Jun 29, 17",0.607596
2017-06-30,144.02,144.45,144.96,143.78,23024107,144.02,144.45,144.96,143.78,23024107,0.34,0.2366,"Jun 30, 17",0.6114
2017-07-03,143.5,144.88,145.3,143.1,14277848,143.5,144.88,145.3,143.1,14277848,-0.52,-0.3611,"Jul 3, 17",0.605582
2017-07-05,144.09,143.69,144.79,142.72,21569557,144.09,143.69,144.79,142.72,21569557,0.59,0.4111,"Jul 5, 17",0.612183
2017-07-06,142.73,143.02,143.5,142.41,24128782,142.73,143.02,143.5,142.41,24128782,-1.36,-0.9439,"Jul 6, 17",0.596967
2017-07-07,144.18,142.9,144.75,142.9,19201712,144.18,142.9,144.75,142.9,19201712,1.45,1.0159,"Jul 7, 17",0.61319
2017-07-10,145.06,144.11,145.95,143.37,21090636,145.06,144.11,145.95,143.37,21090636,0.88,0.6103,"Jul 10, 17",0.623036
2017-07-11,145.53,144.73,145.85,144.38,19781836,145.53,144.73,145.85,144.38,19781836,0.47,0.324,"Jul 11, 17",0.628295
2017-07-12,145.74,145.87,146.18,144.82,24884478,145.74,145.87,146.18,144.82,24884478,0.21,0.1443,"Jul 12, 17",0.630645
2017-07-13,147.77,145.5,148.49,145.44,25199373,147.77,145.5,148.49,145.44,25199373,2.03,1.3929,"Jul 13, 17",0.653358
2017-07-14,149.04,147.97,149.33,147.33,20132061,149.04,147.97,149.33,147.33,20132061,1.27,0.8594,"Jul 14, 17",0.667567
2017-07-17,149.56,148.82,150.9,148.57,23793456,149.56,148.82,150.9,148.57,23793456,0.52,0.3489,"Jul 17, 17",0.673385
2017-07-18,150.08,149.2,150.13,148.67,17868792,150.08,149.2,150.13,148.67,17868792,0.52,0.3477,"Jul 18, 17",0.679204
2017-07-19,151.02,150.48,151.42,149.95,20922969,151.02,150.48,151.42,149.95,20922969,0.94,0.6263,"Jul 19, 17",0.689721
2017-07-20,150.34,151.5,151.74,150.19,17243748,150.34,151.5,151.74,150.19,17243748,-0.68,-0.4503,"Jul 20, 17",0.682113
2017-07-21,150.27,149.99,150.44,148.88,26252630,150.27,149.99,150.44,148.88,26252630,-0.07,-0.0466,"Jul 21, 17",0.681329
2017-07-24,152.09,150.58,152.44,149.9,21493160,152.09,150.58,152.44,149.9,21493160,1.82,1.2112,"Jul 24, 17",0.701693
2017-07-25,152.74,151.8,153.84,151.8,18853932,152.74,151.8,153.84,151.8,18853932,0.65,0.4274,"Jul 25, 17",0.708966
2017-07-26,153.46,153.35,153.93,153.06,15780951,153.46,153.35,153.93,153.06,15780951,0.72,0.4714,"Jul 26, 17",0.717022
2017-07-27,150.56,153.75,153.99,147.3,32476337,150.56,153.75,153.99,147.3,32476337,-2.9,-1.8897,"Jul 27, 17",0.684574
2017-07-28,149.5,149.89,150.23,149.19,17213653,149.5,149.89,150.23,149.19,17213653,-1.06,-0.704,"Jul 28, 17",0.672714
2017-07-31,148.73,149.9,150.33,148.13,19845920,148.73,149.9,150.33,148.13,19845920,-0.77,-0.5151,"Jul 31, 17",0.664099
2017-08-01,150.05,149.1,150.22,148.41,35368645,150.05,149.1,150.22,148.41,35368645,1.32,0.8875,"Aug 1, 17",0.678868
2017-08-02,157.14,159.28,159.75,156.16,69936800,157.14,159.28,159.75,156.16,69936800,7.09,4.7251,"Aug 2, 17",0.758196
